Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
MTRR	4552	Homocystinuria-Megaloblastic Anemia due to Defect in Cobalamin Metabolism, CblE Complementation Type	C1856057	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1	3	0.7	no reported evidence		4	3	1998	2006
RAF1	5894	Hypertrophic Cardiomyopathy	C0007194	disease	Cardiovascular Diseases	Disease or Syndrome	327	287	0.7	limited	1	10	0	2007	2017
VDR	7421	Osteoporosis	C0029456	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	440	82	0.7	no reported evidence	0.9181818	119	4	1995	2018
VDR	7421	Rickets	C0035579	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	33	7	0.7	no reported evidence	0.9756098	58	5	1989	2017
SIGMAR1	10280	Spinal muscular atrophy, Jerash type	C1854023	disease	Nervous System Diseases	Disease or Syndrome	6	2	0.7	no reported evidence		2	2	2015	2017
BTNL2	56244	Sarcoidosis	C0036202	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	235	760	0.7	no reported evidence	1	25	25	2005	2017
FTO	79068	Growth Retardation, Developmental Delay, Coarse Facies, And Early Death	C2752001	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Mental Disorders; Musculoskeletal Diseases; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	1	3	0.7	no reported evidence		4	3	2009	2016
LMNA	4000	Charcot-Marie-Tooth Disease	C0007959	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	297	104	0.68	strong	1	10	4	1993	2007
AKT1	207	Meningioma	C0025286	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	437	21	0.67	no reported evidence	1	7	1	2013	2018
KANSL1	284058	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.65	strong	1	6	0	2012	2018
AKT1	207	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.64	no reported evidence	1	8	1	2005	2016
C2	717	COMPLEMENT COMPONENT 2 DEFICIENCY	C3150275	disease		Disease or Syndrome	7	4	0.64	no reported evidence	0.75	7	4	1985	2013
RAF1	5894	LEOPARD Syndrome	C0175704	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	28	22	0.64	no reported evidence	1	6	4	1993	2012
KANSL1	284058	Chromosome 17q21.31 Deletion Syndrome	C1864871	disease	Behavior and Behavior Mechanisms; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1	9	0.64	no reported evidence	0.75	10	9	1993	2018
KCNQ1	3784	SHORT QT SYNDROME 2 (disorder)	C1865019	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	2	4	0.62	no reported evidence	1	7	4	2004	2016
OGG1	4968	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.62	no reported evidence	1	3	1	2004	2011
VDR	7421	Vitamin D-Dependent Rickets, Type 2A	C0342646	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	2	15	0.62	no reported evidence	1	22	15	1986	2018
APOC3	345	Apolipoprotein C-III Deficiency	C3151467	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	1	5	0.61	no reported evidence	1	7	5	1991	2017
OGG1	4968	Conventional (Clear Cell) Renal Cell Carcinoma	C0279702	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	630	29	0.61	no reported evidence	1	2	1	2000	2009
AKT1	207	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.6	no reported evidence	0.976744186046512	44	1	1997	2016
CFB	629	HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 4	C2752038	phenotype		Finding	1	6	0.6	no reported evidence		4	6	1981	2010
CDKN2A	1029	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.6	no reported evidence	1	50	0	1995	2018
CDKN2A	1029	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.6	no reported evidence	0.952830188679245	107	3	1994	2016
CDKN2A	1029	Esophageal Neoplasms	C0014859	group	Digestive System Diseases; Neoplasms	Neoplastic Process	636	60	0.6	no reported evidence	1	17	2	1994	2018
CDKN2A	1029	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.6	no reported evidence	0.935185185185185	112	2	1994	2016
CDKN2A	1029	Lung Neoplasms	C0024121	group	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1176	23	0.6	no reported evidence	1	38	0	1997	2016
CDKN2A	1029	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.6	no reported evidence	0.967741935483871	33	0	1995	2017
CDKN2A	1029	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.6	no reported evidence	0.875	12	0	1997	2013
CDKN2A	1029	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.6	no reported evidence	0.987341772151899	80	7	1995	2018
CDKN2A	1029	Malignant neoplasm of pancreas	C0346647	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1845	136	0.6	no reported evidence	1	76	6	1995	2018
CDKN2A	1029	MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 2	C1835044	phenotype		Finding	1	22	0.6	no reported evidence		27	22	1994	2013
CRHR1	1394	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.6	no reported evidence	1	28	3	2004	2016
CRHR1	1394	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.6	no reported evidence	1	12	7	2006	2016
DRD2	1813	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.6	no reported evidence	1	13	0	2002	2015
DRD2	1813	Cocaine Dependence	C0600427	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	156	28	0.6	no reported evidence	1	21	0	1994	2014
FKBP5	2289	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.6	no reported evidence	0.8	16	5	2009	2018
KCNQ1	3784	Atrial Fibrillation, Familial, 3	C1837014	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1	5	0.6	no reported evidence		8	5	2003	2016
KCNQ1	3784	LONG QT SYNDROME 1, ACQUIRED, SUSCEPTIBILITY TO	C1843738	phenotype		Finding	1	192	0.6	no reported evidence		42	192	1996	2015
LMNA	4000	Lethal tight skin contracture syndrome (disorder)	C0406585	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	4	11	0.6	no reported evidence		14	3	2003	2016
LMNA	4000	Najjar syndrome	C0796083	disease	Cardiovascular Diseases	Disease or Syndrome	1	2	0.6	no reported evidence		3	2	2003	2009
LMNA	4000	Heart-hand syndrome, Slovenian type	C1857829	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases	Disease or Syndrome	1	2	0.6	no reported evidence		3	2	2005	2015
LMNA	4000	Emery-Dreifuss Muscular Dystrophy 3	C2750035	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	1	4	0.6	no reported evidence		9	4	2000	2016
RAF1	5894	LEOPARD SYNDROME 2	C1969056	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1	3	0.6	no reported evidence		4	3	2007	2015
RAF1	5894	CARDIOMYOPATHY, DILATED, 1NN	C4014656	disease		Disease or Syndrome	1	6	0.6	no reported evidence		2	6	2014	2015
TFAM	7019	MITOCHONDRIAL DNA DEPLETION SYNDROME 15 (HEPATOCEREBRAL TYPE)	C4310690	disease		Disease or Syndrome	1	1	0.6	no reported evidence		1	1	2016	2016
VDR	7421	Familial Hypophosphatemic Rickets	C3536983	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	27	15	0.6	no reported evidence	1	44	12	1989	2017
SIGMAR1	10280	AMYOTROPHIC LATERAL SCLEROSIS 16, JUVENILE	C3280587	disease		Disease or Syndrome	1	3	0.6	no reported evidence		4	3	2012	2017
FRMD4A	55691	CORPUS CALLOSUM, AGENESIS OF, WITH FACIAL ANOMALIES AND CEREBELLAR ATAXIA	C4225193	disease		Disease or Syndrome	1	1	0.6	no reported evidence		1	1	2016	2016
ALDH2	217	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.59	no reported evidence	1	13	0	1996	2016
DRD2	1813	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.58	no reported evidence	1	12	0	1994	2016
CCND1	595	Carcinoma, Transitional Cell	C0007138	disease	Neoplasms	Neoplastic Process	398	6	0.57	no reported evidence	0.857142857142857	9	0	1997	2017
DRD2	1813	Myoclonic dystonia	C1834570	disease	Nervous System Diseases	Disease or Syndrome	18	14	0.57	no reported evidence	1	7	1	1999	2009
CFB	629	Atypical Hemolytic Uremic Syndrome	C2931788	disease	Female Urogenital Diseases and Pregnancy Complications; Hemic and Lymphatic Diseases; Male Urogenital Diseases	Disease or Syndrome	38	19	0.55	strong	1	8	0	2007	2018
DRD2	1813	Cocaine Abuse	C0009171	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	127	2	0.54	no reported evidence	1	14	2	2000	2014
CDKN2A	1029	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.53	no reported evidence	1	5	0	2001	2018
DBH	1621	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.53	no reported evidence	1	7	0	1994	2014
LMNA	4000	Autosomal Recessive Emery-Dreifuss Muscular Dystrophy	C1450051	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	5	3	0.53	no reported evidence	1	4	3	2000	2013
PPARA	5465	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.53	no reported evidence	1	7	0	2002	2010
CDKN2A	1029	Melanoma astrocytoma syndrome	C1835042	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	9	0	0.51	no reported evidence	1	1	0	1998	1998
CHRNB2	1141	Autistic Disorder	C0004352	group	Mental Disorders	Mental or Behavioral Dysfunction	676	237	0.51	no reported evidence		4	0	2003	2008
LMNA	4000	Familial Partial Lipodystrophy, Type 1	C1720859	disease	Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	10	0	0.51	no reported evidence	1	5	0	2003	2009
AKT1	207	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.5	no reported evidence	1	68	3	2001	2018
AKT1	207	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.5	no reported evidence	0.983606557377049	65	3	2002	2018
AKT1	207	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.5	no reported evidence	0.875	33	1	2000	2018
AKT1	207	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.5	no reported evidence	1	13	1	2008	2017
AKT1	207	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.5	no reported evidence	1	16	1	2005	2016
AKT1	207	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.5	no reported evidence	1	52	1	2002	2017
ANXA5	308	Hepatolenticular Degeneration	C0019202	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	68	220	0.5	no reported evidence		1	0	2012	2012
APOC3	345	Hypercholesterolemia, Familial	C0020445	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	153	1189	0.5	limited		1	0	2005	2005
CCND1	595	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.5	no reported evidence	0.977973568281938	230	2	1990	2018
CFB	629	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.5	no reported evidence	0.952380952380952	48	11	2006	2016
CDKN2A	1029	Multiple Myeloma	C0026764	disease	Cardiovascular Diseases; Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1311	784	0.5	no reported evidence	0.941176470588235	36	1	1997	2016
CDKN2A	1029	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.5	no reported evidence	1	14	7	2001	2018
CDKN2A	1029	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.5	no reported evidence	0.973684210526316	79	9	1994	2018
CDKN2A	1029	Hereditary Melanoma	C1512419	disease		Neoplastic Process	34	37	0.5	no reported evidence	0.952941176470588	141	32	1994	2017
CDKN2A	1029	Liver carcinoma	C2239176	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3592	419	0.5	no reported evidence	0.948979591836735	102	3	1996	2017
CHRNB2	1141	Attention Deficit Disorder	C0041671	disease	Mental Disorders	Mental or Behavioral Dysfunction	72	2	0.5	no reported evidence		4	0	2003	2012
DRD2	1813	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.5	no reported evidence	1	12	0	2002	2015
PTK2B	2185	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.5	no reported evidence		1	0	2006	2006
GLO1	2739	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.5	no reported evidence	1	2	0	2006	2012
IL6R	3570	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.5	no reported evidence	1	17	5	2001	2016
IL6R	3570	Mental Depression	C0011570	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	574	137	0.5	no reported evidence	1	2	0	2012	2013
KCNQ1	3784	Beckwith-Wiedemann Syndrome	C0004903	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	65	40	0.5	no reported evidence	0.9166667	13	1	1997	2015
KCNQ1	3784	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.5	no reported evidence	1	80	20	2009	2017
KCNQ1	3784	Long QT Syndrome	C0023976	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	72	236	0.5	no reported evidence	0.9665072	284	91	1992	2018
KCNQ1	3784	LONG QT SYNDROME 1/2, DIGENIC (disorder)	C3277700	disease		Disease or Syndrome	2	418	0.5	no reported evidence		41	192	1996	2015
LMNA	4000	Congenital myopathy (disorder)	C0270960	group		Congenital Abnormality	109	5	0.5	strong		2	0	2012	2014
LMNA	4000	Congenital muscular dystrophy (disorder)	C0699743	disease		Disease or Syndrome	66	10	0.5	strong	1	14	1	2004	2017
LOXL1	4016	Exfoliation Syndrome	C0206368	disease	Eye Diseases	Disease or Syndrome	22	46	0.5	no reported evidence	0.9466667	79	12	2007	2018
RAF1	5894	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.5	no reported evidence	1	82	3	2003	2017
VDR	7421	Alopecia	C0002170	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	215	20	0.5	no reported evidence	0.92	28	0	1993	2016
FTO	79068	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.5	no reported evidence	0.9195402	100	17	2007	2017
FTO	79068	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.5	no reported evidence	0.9529086	374	63	2007	2018
ARMS2	387715	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.5	no reported evidence	0.9725275	191	6	2006	2018
SIGMAR1	10280	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.49	no reported evidence	1	10	1	2012	2018
CDKN2A	1029	Precursor B-cell lymphoblastic leukemia	C1292769	disease		Neoplastic Process	366	18	0.48	no reported evidence	1	9	1	1995	2014
AKT1	207	Osteosarcoma	C0029463	disease	Neoplasms	Neoplastic Process	1102	74	0.47	no reported evidence	1	9	1	2005	2017
AKT1	207	Small cell carcinoma of lung	C0149925	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	672	83	0.47	no reported evidence	1	9	1	2002	2015
C2	717	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.47	no reported evidence	1	12	11	2006	2014
FTO	79068	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.47	no reported evidence	1	11	5	2013	2018
MTRR	4552	Homocystinuria	C0019880	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	26	11	0.46	no reported evidence	1	6	0	1998	2015
AKT1	207	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.45	no reported evidence	1	11	1	2004	2016
LMNA	4000	Polycystic Ovary Syndrome	C0032460	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Disease or Syndrome	525	181	0.44	no reported evidence	1	5	2	2008	2014
RAF1	5894	Cutaneous Melanoma	C0151779	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	300	203	0.44	no reported evidence	1	5	1	2005	2016
FTO	79068	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.43	no reported evidence	1	4	1	2013	2017
AKT1	207	Adenocarcinoma of prostate	C0007112	disease		Neoplastic Process	215	96	0.42	no reported evidence	1	3	1	2002	2016
AKT1	207	Epilepsy	C0014544	disease	Nervous System Diseases	Disease or Syndrome	1176	147	0.42	no reported evidence	1	3	0	2010	2017
APOC3	345	Cholesteryl Ester Transfer Protein Deficiency	C0342883	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	19	1	0.42	no reported evidence	1	2	0	1991	2014
RAF1	5894	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.42	no reported evidence	1	3	1	2014	2018
