Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
DRD2	1813	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.6	no reported evidence	0.935483870967742	39	0	1995.0	2016.0
DRD2	1813	Cocaine Dependence	C0600427	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	156	28	0.6	no reported evidence	1.0	21	0	1994.0	2014.0
CFH	3075	Glomerulonephritis, Membranoproliferative	C0017662	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	36	0	0.6	no reported evidence	1.0	25	0	1995.0	2016.0
CFH	3075	Atypical Hemolytic Uremic Syndrome	C2931788	disease	Female Urogenital Diseases and Pregnancy Complications; Hemic and Lymphatic Diseases; Male Urogenital Diseases	Disease or Syndrome	38	19	0.6	strong	0.9711538	106	8	2000.0	2018.0
IRS1	3667	Obesity	C0028754	disease	Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	1960	811	0.6	no reported evidence	0.9428571	37	1	1995.0	2016.0
MTHFR	4524	Bipolar Disorder	C0005586	disease	Mental Disorders	Mental or Behavioral Dysfunction	836	665	0.6	no reported evidence	1.0	12	3	2006.0	2015.0
MTHFR	4524	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.6	no reported evidence	1.0	27	1	1997.0	2017.0
ABCB1	5243	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.6	no reported evidence	1.0	30	5	1996.0	2018.0
RAF1	5894	LEOPARD SYNDROME 2	C1969056	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1	3	0.6	no reported evidence		4	3	2007.0	2015.0
RAF1	5894	CARDIOMYOPATHY, DILATED, 1NN	C4014656	disease		Disease or Syndrome	1	6	0.6	no reported evidence		2	6	2014.0	2015.0
TNF	7124	Diabetes Mellitus, Non-Insulin-Dependent	C0011860	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1671	1522	0.6	no reported evidence	0.9555556	93	7	1995.0	2018.0
TNF	7124	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.6	no reported evidence	0.9047619	30	0	1996.0	2013.0
TNF	7124	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.6	no reported evidence	0.9310345	35	0	1996.0	2018.0
TNF	7124	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.6	no reported evidence	1.0	29	0	1998.0	2016.0
TNF	7124	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.6	no reported evidence	0.962963	110	0	1992.0	2018.0
TNF	7124	Myocardial Infarction	C0027051	disease	Cardiovascular Diseases	Disease or Syndrome	965	454	0.6	no reported evidence	0.9473684	24	1	2001.0	2018.0
TP53	7157	Malignant neoplasm of urinary bladder	C0005684	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1143	157	0.6	no reported evidence	0.9806452	158	3	1991.0	2018.0
TP53	7157	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.6	no reported evidence	0.9877551	253	3	1991.0	2018.0
TP53	7157	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.6	no reported evidence	0.9426386	570	6	1991.0	2018.0
TP53	7157	Esophageal Neoplasms	C0014859	group	Digestive System Diseases; Neoplasms	Neoplastic Process	636	60	0.6	no reported evidence	0.9166667	104	2	1991.0	2017.0
TP53	7157	Hemangiosarcoma	C0018923	disease	Neoplasms	Neoplastic Process	86	4	0.6	no reported evidence	0.8571429	18	1	1994.0	2016.0
TP53	7157	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.6	no reported evidence	0.9398148	224	8	1991.0	2018.0
TP53	7157	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.6	no reported evidence	0.8979592	452	8	1991.0	2018.0
TP53	7157	Malignant neoplasm of mouth	C0153381	disease	Neoplasms; Stomatognathic Diseases	Neoplastic Process	491	100	0.6	no reported evidence	0.9607843	53	1	1993.0	2017.0
TP53	7157	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.6	no reported evidence	0.9411765	20	0	1994.0	2014.0
TP53	7157	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.6	no reported evidence	0.9705882	104	2	1991.0	2018.0
TP53	7157	Intrahepatic Cholangiocarcinoma	C0345905	disease	Neoplasms	Neoplastic Process	176	4	0.6	no reported evidence	1.0	17	1	1995.0	2017.0
TP53	7157	Thyroid carcinoma	C0549473	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	720	81	0.6	no reported evidence	0.95	61	7	1991.0	2018.0
TP53	7157	Malignant Glioma	C0555198	disease	Neoplasms	Neoplastic Process	503	11	0.6	no reported evidence	0.9215686	55	2	1992.0	2015.0
VEGFA	7422	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.6	no reported evidence	1.0	26	4	1994.0	2017.0
ALDH2	217	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.59	no reported evidence	1.0	13	0	1996.0	2016.0
TNF	7124	Cardiomyopathies	C0878544	group	Cardiovascular Diseases	Disease or Syndrome	479	108	0.59	no reported evidence	1.0	11	0	1998.0	2014.0
DRD2	1813	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.58	no reported evidence	1.0	12	0	1994.0	2016.0
MTHFR	4524	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.58	no reported evidence	1.0	10	0	1997.0	2016.0
DRD2	1813	Myoclonic dystonia	C1834570	disease	Nervous System Diseases	Disease or Syndrome	18	14	0.57	no reported evidence	1.0	7	1	1999.0	2009.0
TNF	7124	Lung diseases	C0024115	group	Respiratory Tract Diseases	Disease or Syndrome	392	18	0.57	no reported evidence	1.0	11	0	1998.0	2014.0
TNF	7124	Cardiac Arrest	C0018790	disease	Cardiovascular Diseases	Disease or Syndrome	200	26	0.56	no reported evidence	0.8333333	8	0	1998.0	2017.0
TP53	7157	Mouth Neoplasms	C0026640	group	Neoplasms; Stomatognathic Diseases	Neoplastic Process	131	0	0.56	no reported evidence	0.5	8	0	1995.0	2014.0
DRD2	1813	Cocaine Abuse	C0009171	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	127	2	0.54	no reported evidence	1.0	14	2	2000.0	2014.0
TNF	7124	Toxic Shock Syndrome	C0600327	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	43	0	0.54	no reported evidence	1.0	6	0	1990.0	2010.0
TP53	7157	Malignant neoplasm of brain	C0153633	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	165	3	0.54	strong	1.0	5	0	2007.0	2015.0
PPARA	5465	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.53	no reported evidence	1.0	7	0	2002.0	2010.0
TP53	7157	Thymic Carcinoma	C0205969	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	29	5	0.53	no reported evidence	1.0	4	0	1997.0	2015.0
TP53	7157	Adenocarcinoma, Tubular	C0205645	disease	Neoplasms	Neoplastic Process	124	1	0.52	no reported evidence	1.0	7	0	1994.0	2013.0
TP53	7157	Sarcoma, Epithelioid	C0205944	disease	Neoplasms	Neoplastic Process	42	0	0.52	no reported evidence	1.0	4	0	2009.0	2014.0
TP53	7157	Extrahepatic Cholangiocarcinoma	C3805278	disease	Neoplasms	Neoplastic Process	79	1	0.52	no reported evidence	1.0	4	0	2006.0	2016.0
VEGFA	7422	Retinal Vein Occlusion	C0035328	disease	Cardiovascular Diseases; Eye Diseases	Disease or Syndrome	22	3	0.52	no reported evidence	1.0	4	0	2007.0	2011.0
CFH	3075	Membranoproliferative Glomerulonephritis, Type I	C0268742	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	7	0	0.51	no reported evidence	1.0	2	0	2004.0	2016.0
MTHFR	4524	Methylenetetrahydrofolate reductase deficiency	C1856061	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Musculoskeletal Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	1	0	0.51	no reported evidence	1.0	1	0	1995.0	1995.0
ABCB1	5243	Drug-Induced Liver Disease	C0860207	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	376	45	0.51	no reported evidence	1.0	3	0	2011.0	2016.0
TNF	7124	Cardiomyopathies, Primary	C0033141	group	Cardiovascular Diseases	Disease or Syndrome	91	0	0.51	no reported evidence	1.0	3	0	2000.0	2014.0
TNF	7124	Status Epilepticus	C0038220	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	220	7	0.51	no reported evidence	1.0	3	0	2008.0	2014.0
TP53	7157	mixed gliomas	C0259783	disease	Neoplasms	Neoplastic Process	72	0	0.51	no reported evidence	1.0	5	0	2007.0	2014.0
TP53	7157	Thymus Neoplasms	C3714644	group	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	23	0	0.51	no reported evidence	1.0	2	0	1999.0	2000.0
DRD2	1813	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.5	no reported evidence	1.0	12	0	2002.0	2015.0
DRD2	1813	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE	C1868675	disease	Nervous System Diseases	Disease or Syndrome	95	28	0.5	no reported evidence		4	0	1997.0	2013.0
CFH	3075	Age related macular degeneration	C0242383	disease	Eye Diseases	Disease or Syndrome	381	551	0.5	no reported evidence	0.9625935	413	78	2005.0	2018.0
CFH	3075	Membranoproliferative Glomerulonephritis, Type III	C1720821	disease	Female Urogenital Diseases and Pregnancy Complications; Immune System Diseases; Male Urogenital Diseases	Disease or Syndrome	6	0	0.5	no reported evidence		1	0	2004.0	2004.0
LOXL1	4016	Exfoliation Syndrome	C0206368	disease	Eye Diseases	Disease or Syndrome	22	46	0.5	no reported evidence	0.9466667	79	12	2007.0	2018.0
MTHFR	4524	Coronary heart disease	C0010068	disease	Cardiovascular Diseases	Disease or Syndrome	912	760	0.5	no reported evidence	0.8627451	106	5	1991.0	2018.0
MTHFR	4524	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.5	no reported evidence	0.8679245	56	7	1997.0	2018.0
MTHFR	4524	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.5	no reported evidence	0.9058824	95	3	1997.0	2017.0
MTHFR	4524	Acrania	C0702169	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Congenital Abnormality	31	0	0.5	no reported evidence		1	0	2013.0	2013.0
MTHFR	4524	Neural tube defect, folate-sensitive	C1866558	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	8	2	0.5	no reported evidence		1	0	2001.0	2001.0
ABCB1	5243	Drug toxicity	C0013221	group	Substance-Related Disorders	Injury or Poisoning	82	0	0.5	no reported evidence		6	0	2008.0	2017.0
ABCB1	5243	Hepatitis, Toxic	C0019193	disease	Digestive System Diseases; Substance-Related Disorders	Injury or Poisoning	324	0	0.5	no reported evidence		2	0	2011.0	2016.0
ABCB1	5243	Liver Cirrhosis, Experimental	C0023893	disease	Digestive System Diseases	Experimental Model of Disease	800	0	0.5	no reported evidence		2	0	2006.0	2007.0
ABCB1	5243	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.5	no reported evidence	0.75	19	3	2006.0	2016.0
ABCB1	5243	Adverse reaction to drug	C0041755	group	Substance-Related Disorders	Pathologic Function	82	0	0.5	no reported evidence		6	0	2008.0	2017.0
ABCB1	5243	Hepatitis, Drug-Induced	C1262760	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	328	0	0.5	no reported evidence		2	0	2011.0	2016.0
ABCB1	5243	Inflammatory Bowel Disease 13	C2677101	disease	Digestive System Diseases	Disease or Syndrome	1	0	0.5	no reported evidence		1	0	1998.0	1998.0
ABCB1	5243	Drug-Induced Acute Liver Injury	C3658290	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.5	no reported evidence		2	0	2011.0	2016.0
ABCB1	5243	Chemical and Drug Induced Liver Injury	C4277682	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.5	no reported evidence		2	0	2011.0	2016.0
ABCB1	5243	Chemically-Induced Liver Toxicity	C4279912	disease	Digestive System Diseases; Substance-Related Disorders	Disease or Syndrome	324	0	0.5	no reported evidence		2	0	2011.0	2016.0
RAF1	5894	melanoma	C0025202	disease	Neoplasms	Neoplastic Process	2453	389	0.5	no reported evidence	1.0	82	3	2003.0	2017.0
TNF	7124	Psoriasis	C0033860	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	817	636	0.5	no reported evidence	0.9789474	99	2	1991.0	2018.0
TNF	7124	Myocardial Diseases, Secondary	C0036529	group	Cardiovascular Diseases	Disease or Syndrome	88	0	0.5	no reported evidence		2	0	2000.0	2014.0
TNF	7124	Crohn's disease of large bowel	C0156147	disease	Digestive System Diseases	Disease or Syndrome	77	1	0.5	no reported evidence		4	0	2000.0	2012.0
TNF	7124	Cardiopulmonary Arrest	C0600228	phenotype	Cardiovascular Diseases	Pathologic Function	13	0	0.5	no reported evidence		2	0	1998.0	2008.0
TP53	7157	Alloxan Diabetes	C0002152	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Experimental Model of Disease	112	0	0.5	no reported evidence		2	0	2011.0	2014.0
TP53	7157	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.5	no reported evidence	0.9585062	244	6	1991.0	2018.0
TP53	7157	Renal Cell Carcinoma	C0007134	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1347	175	0.5	no reported evidence	0.8529412	74	26	1991.0	2017.0
TP53	7157	Neoplastic Cell Transformation	C0007621	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	130	0	0.5	no reported evidence		2	0	2005.0	2012.0
TP53	7157	Colonic Neoplasms	C0009375	group	Digestive System Diseases; Neoplasms	Neoplastic Process	777	24	0.5	no reported evidence	0.9473684	59	0	1986.0	2017.0
TP53	7157	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.5	no reported evidence	0.9361702	91	65	1991.0	2016.0
TP53	7157	Adenoid Cystic Carcinoma	C0010606	disease	Neoplasms	Neoplastic Process	207	29	0.5	no reported evidence	0.9230769	15	3	1996.0	2016.0
TP53	7157	Diabetes Mellitus, Experimental	C0011853	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Experimental Model of Disease	112	0	0.5	no reported evidence		2	0	2011.0	2014.0
TP53	7157	Head and Neck Neoplasms	C0018671	group	Neoplasms	Neoplastic Process	106	11	0.5	no reported evidence	1.0	11	1	2002.0	2015.0
TP53	7157	Hepatoma, Morris	C0019207	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	120	0	0.5	no reported evidence		2	0	2000.0	2017.0
TP53	7157	Hepatoma, Novikoff	C0019208	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	118	0	0.5	no reported evidence		2	0	2000.0	2017.0
TP53	7157	Ischemia	C0022116	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	103	0	0.5	no reported evidence		2	0	2004.0	2008.0
TP53	7157	Liver Neoplasms, Experimental	C0023904	group	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	115	0	0.5	no reported evidence		2	0	2000.0	2017.0
TP53	7157	Nephroblastoma	C0027708	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	370	33	0.5	no reported evidence	0.9189189	38	1	1993.0	2017.0
TP53	7157	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.5	no reported evidence	0.92	42	1	1994.0	2018.0
TP53	7157	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.5	no reported evidence	0.9230769	34	0	1991.0	2016.0
TP53	7157	Streptozotocin Diabetes	C0038433	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Experimental Model of Disease	112	0	0.5	no reported evidence		2	0	2011.0	2014.0
TP53	7157	Experimental Hepatoma	C0086404	disease	Digestive System Diseases; Neoplasms	Experimental Model of Disease; Neoplastic Process	115	0	0.5	no reported evidence		2	0	2000.0	2017.0
TP53	7157	Cutaneous Melanoma	C0151779	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	300	203	0.5	no reported evidence	1.0	20	38	1993.0	2017.0
TP53	7157	Adenocarcinoma, Basal Cell	C0205641	disease	Neoplasms	Neoplastic Process	116	0	0.5	no reported evidence		5	0	1994.0	2012.0
TP53	7157	Adenocarcinoma, Oxyphilic	C0205642	disease	Neoplasms	Neoplastic Process	121	0	0.5	no reported evidence		5	0	1994.0	2012.0
TP53	7157	Carcinoma, Cribriform	C0205643	disease	Neoplasms	Neoplastic Process	114	0	0.5	no reported evidence		5	0	1994.0	2012.0
TP53	7157	Carcinoma, Granular Cell	C0205644	disease	Neoplasms	Neoplastic Process	114	0	0.5	no reported evidence		5	0	1994.0	2012.0
TP53	7157	Sarcoma, Spindle Cell	C0205945	disease	Neoplasms	Neoplastic Process	33	0	0.5	no reported evidence		2	0	2009.0	2010.0
TP53	7157	Pancreatic carcinoma	C0235974	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	1868	225	0.5	no reported evidence	0.9823009	114	10	1992.0	2018.0
TP53	7157	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.5	no reported evidence	0.9573643	264	11	1991.0	2018.0
TP53	7157	Choroid Plexus Carcinoma	C0431109	disease	Neoplasms; Nervous System Diseases	Neoplastic Process	17	10	0.5	no reported evidence	1.0	13	3	2001.0	2017.0
TP53	7157	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.5	no reported evidence	0.9433962	67	0	1992.0	2016.0
TP53	7157	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.5	no reported evidence	0.9548023	178	77	1991.0	2018.0
TP53	7157	Mammary Neoplasms, Human	C1257931	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	475	0	0.5	no reported evidence		6	0	2002.0	2016.0
TP53	7157	Li-Fraumeni-Like Syndrome	C2675080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms; Nutritional and Metabolic Diseases	Disease or Syndrome	4	55	0.5	no reported evidence	0.8823529	31	55	1991.0	2016.0
TP53	7157	Nasopharyngeal carcinoma	C2931822	disease	Neoplasms; Otorhinolaryngologic Diseases; Stomatognathic Diseases	Neoplastic Process	781	60	0.5	no reported evidence	0.9452055	75	3	1992.0	2017.0
